"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL43331";"";"0";"424.44";"0";"4.59";"79";"COc1c(C)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1C";"IC50";"'='";"720.0";"nM";"6.14";"";"";"UO_0000065";"14.47";"0.29";"1.55";"10.04";"1";"CHEMBL762906";"Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130039";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL281847";"";"0";"414.89";"0";"3.34";"7";"COc1ccc2c(c1)c(CC(=O)N[C@@H](C)CO)c(C)n2C(=O)c1ccc(Cl)cc1";"IC50";"'='";"270.0";"nM";"6.57";"";"";"UO_0000065";"15.83";"0.31";"3.23";"8.15";"0";"CHEMBL924574";"Inhibition of human COX2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147054";"1";"Scientific Literature";"J. Biol. Chem.";"2007";"None";""
"CHEMBL295654";"";"0";"376.82";"0";"3.29";"92";"CS(=O)(=O)c1ccc(-n2cc(C(=O)O)nc2-c2ccc(Cl)cc2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL762906";"Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130039";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL282839";"";"0";"409.39";"0";"3.14";"270";"NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)CCO3)cc1";"IC50";"'='";"20.89";"nM";"7.68";"";"";"UO_0000065";"18.76";"0.37";"4.54";"8.81";"0";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J. Med. Chem.";"2001";"None";""
"CHEMBL273420";"";"0";"411.43";"0";"3.81";"3";"NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccccc2SC3)cc1";"IC50";"'='";"457.09";"nM";"6.34";"";"";"UO_0000065";"15.41";"0.32";"2.53";"8.13";"1";"CHEMBL875560";"In vitro inhibitory concentration against Prostaglandin G/H synthase 2 (COX-2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143536";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL118";"CELECOXIB";"4";"381.38";"0";"3.51";"celecoxib";"Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1";"IC50";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"15.52";"0.31";"2.41";"7.59";"1";"CHEMBL831135";"In vitro inhibitory concentration against Prostaglandin G/H synthase 2 (COX-2) in human whole blood";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144447";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None";""
"CHEMBL52285";"";"0";"332.35";"0";"2.70";"3c";"CS(=O)(=O)c1ccc(C2=C(c3cccc(F)c3)C(=O)OC2)cc1";"IC50";"'='";"1800.0";"nM";"5.75";"";"";"UO_0000065";"17.29";"0.34";"3.04";"9.50";"0";"CHEMBL763081";"In vitro inhibitory activity against human whole blood Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131765";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";"None";""
"CHEMBL3965233";"";"0";"360.53";"0";"2.98";"23";"Cc1cc(C)c2c(=O)n(CN3CCN(C4CCCCC4)CC3)sc2n1";"IC50";"'='";"358800.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3869869";"Inhibition of COX-2 (unknown origin) using arachidonic acid as substrate preincubated for 2 mins followed by substrate addition in presence of TMPD by spectrophotometric analysis relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3868617";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";""
"CHEMBL407109";"";"0";"344.62";"1";"5.33";"6";"Cc1ccc(Nc2c(Cl)cc(Cl)cc2Cl)c(CC(=O)O)c1";"IC50";"'='";"28.0";"nM";"7.55";"";"";"UO_0000065";"21.92";"0.49";"2.22";"15.31";"0";"CHEMBL921788";"Inhibition of human COX2 for 17 mins pre-incubated before addition of [1-14C]arachidonic acid";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145486";"1";"Scientific Literature";"J. Biol. Chem.";"2007";"None";""
"CHEMBL296447";"";"0";"410.37";"0";"3.69";"64";"CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc3c(c2)OCO3)cc1";"IC50";"'='";"169.82";"nM";"6.77";"";"";"UO_0000065";"16.50";"0.33";"3.08";"9.61";"0";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J. Med. Chem.";"2001";"None";""
"CHEMBL1672583";"";"0";"492.26";"0";"4.57";"6; I-SC58125";"CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(I)cc2)cc1";"IC50";"'='";"5200.0";"nM";"5.28";"";"";"UO_0000065";"10.73";"0.28";"0.71";"10.17";"0";"CHEMBL3778467";"Inhibition of COX-2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3774383";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"None";""
"CHEMBL415895";"";"0";"357.82";"0";"3.47";"91";"CS(=O)(=O)c1ccc(-n2cc(C#N)nc2-c2ccc(Cl)cc2)cc1";"IC50";"'='";"229.09";"nM";"6.64";"";"";"UO_0000065";"18.56";"0.38";"3.17";"8.77";"0";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J. Med. Chem.";"2001";"None";""
"CHEMBL3746308";"";"0";"380.88";"0";"2.96";"1";"CSc1nc(-c2ccc(S(N)(=O)=O)cc2)n(-c2ccc(Cl)cc2)n1";"IC50";"'='";"370.0";"nM";"6.43";"";"";"UO_0000065";"16.89";"0.37";"3.47";"7.08";"0";"CHEMBL3748620";"Inhibition of COX-2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745688";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2016";"None";""
"CHEMBL44516";"";"0";"400.81";"0";"4.62";"21";"CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(Cl)cc2)cc1";"IC50";"'='";"109.65";"nM";"6.96";"";"";"UO_0000065";"17.36";"0.37";"2.34";"13.39";"0";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J. Med. Chem.";"2001";"None";""
"CHEMBL298476";"";"0";"415.82";"0";"4.17";"75";"Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl";"IC50";"'='";"3.02";"nM";"8.52";"";"";"UO_0000065";"20.49";"0.43";"4.35";"10.93";"0";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J. Med. Chem.";"2001";"None";""
"CHEMBL18264";"";"0";"350.34";"0";"2.84";"1";"CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)C(=O)OC2)cc1";"IC50";"'='";"900.0";"nM";"6.05";"";"";"UO_0000065";"17.26";"0.34";"3.21";"10.00";"0";"CHEMBL876993";"Inhibitory concentration against prostaglandin G/H synthase 2 in human whole blood";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139640";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL324509";"";"0";"376.87";"0";"3.99";"10h";"CCOc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"22.28";"0.46";"4.41";"13.72";"0";"CHEMBL762914";"In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"143982";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145864";"1";"Scientific Literature";"J. Med. Chem.";"2003";"None";""
"CHEMBL55805";"";"0";"393.84";"0";"4.91";"21n";"Cc1cc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)ccc1Cl";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"21.64";"0.45";"3.61";"14.17";"1";"CHEMBL762917";"In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129066";"1";"Scientific Literature";"J. Med. Chem.";"1996";"None";""
"CHEMBL24407";"";"0";"551.89";"2";"7.78";"3i";"COc1ccc2c(c1)c(Cc1nc(-c3cccc(Br)c3)cs1)c(C)n2C(=O)c1ccc(Cl)cc1";"IC50";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"14.67";"0.33";"0.32";"18.35";"0";"CHEMBL769647";"Inhibitory concentration against human recombinant Prostaglandin G/H synthase 2 cloned and expressed in baculovirus (Sf9)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134068";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2001";"CHEMBL3308860";""
"CHEMBL49008";"";"0";"333.45";"0";"4.31";"17a";"CC(C)(C)c1cc(/C=C2\SC(=O)NC2=O)cc(C(C)(C)C)c1O";"IC50";"'='";"4700.0";"nM";"5.33";"";"";"UO_0000065";"15.98";"0.32";"1.02";"8.02";"0";"CHEMBL655562";"IC50 against recombinant human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132621";"1";"Scientific Literature";"J. Med. Chem.";"1999";"None";""
"CHEMBL24363";"";"0";"490.99";"0";"4.56";"18";"COc1ccc2c(c1)c(CC(=O)N[C@@H](CO)Cc1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"13.56";"0.26";"2.10";"8.26";"0";"CHEMBL769646";"Inhibitory concentration against human prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135305";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"None";""
"CHEMBL280636";"";"0";"436.24";"0";"4.51";"20a";"NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c(Cl)c2-c2ccc(Cl)cc2)cc1";"IC50";"'='";"5.3";"nM";"8.28";"";"";"UO_0000065";"18.97";"0.42";"3.77";"10.61";"1";"CHEMBL763093";"In vitro inhibitory concentration required to block human recombinant prostaglandin G/H synthase 2 (COX-2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130002";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL71022";"";"0";"315.35";"0";"2.50";"1";"CS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccccc2)cc1";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"18.38";"0.36";"3.30";"8.37";"1";"CHEMBL768956";"Inhibitory activity against prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133663";"1";"Scientific Literature";"J. Med. Chem.";"2000";"None";""
"CHEMBL7162";"NS-398";"0";"314.36";"0";"2.68";"NS-398";"CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"22.27";"0.46";"4.32";"7.10";"0";"CHEMBL665715";"In vitro inhibitory activity against inducible form of human recombinant cyclooxygenase (COX-2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151046";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1995";"None";""
"CHEMBL281457";"";"0";"456.97";"0";"4.51";"5";"COc1ccc2c(c1)c(CC(=O)NCCCCCCO)c(C)n2C(=O)c1ccc(Cl)cc1";"IC50";"'='";"210.0";"nM";"6.68";"";"";"UO_0000065";"14.61";"0.29";"2.17";"8.29";"0";"CHEMBL769646";"Inhibitory concentration against human prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135305";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"None";""
"CHEMBL49011";"";"0";"475.46";"1";"5.21";"1o";"CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)N(c3ccc(C(F)(F)F)cc3)C2)cc1";"IC50";"'='";"950.0";"nM";"6.02";"";"";"UO_0000065";"12.67";"0.25";"0.81";"11.06";"0";"CHEMBL760081";"Biochemical index for Prostaglandin G/H synthase 2 measured as, PGE-2 levels in lipopolysaccharide (LPS)-challenged human whole blood";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133261";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2000";"None";""
"CHEMBL366886";"";"0";"336.32";"0";"2.01";"14";"CS(=O)(=O)c1ccc(-n2nnnc2-c2ccc(F)c(F)c2)cc1";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL769643";"Inhibitory activity against human recombinant Prostaglandin G/H synthase 2 expressed in microsomes taken from baculovirus infected Sf9 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"Microsomes";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128908";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1996";"CHEMBL3308860";""
"CHEMBL329919";"";"0";"411.43";"0";"3.81";"1";"NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccccc2CS3)cc1";"IC50";"'='";"19.95";"nM";"7.70";"";"";"UO_0000065";"18.72";"0.39";"3.89";"9.87";"0";"CHEMBL875560";"In vitro inhibitory concentration against Prostaglandin G/H synthase 2 (COX-2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143536";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL328906";"";"0";"425.46";"0";"4.12";"5";"Cc1ccc2c(c1)CSc1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2";"IC50";"'='";"21.88";"nM";"7.66";"";"";"UO_0000065";"18.00";"0.37";"3.54";"9.82";"0";"CHEMBL875560";"In vitro inhibitory concentration against Prostaglandin G/H synthase 2 (COX-2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143536";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL319512";"";"0";"441.46";"0";"3.82";"6";"COc1ccc2c(c1)CSc1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2";"IC50";"'='";"12.88";"nM";"7.89";"";"";"UO_0000065";"17.87";"0.37";"4.07";"9.05";"0";"CHEMBL875560";"In vitro inhibitory concentration against Prostaglandin G/H synthase 2 (COX-2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143536";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL29942";"";"0";"397.38";"0";"3.21";"1n";"COc1ccccc1-c1cc(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1";"IC50";"'='";"290.0";"nM";"6.54";"";"";"UO_0000065";"16.45";"0.33";"3.33";"7.50";"1";"CHEMBL763093";"In vitro inhibitory concentration required to block human recombinant prostaglandin G/H synthase 2 (COX-2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130002";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL29583";"";"0";"397.38";"0";"3.21";"28b";"COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1";"IC50";"'='";"6.7";"nM";"8.17";"";"";"UO_0000065";"20.57";"0.41";"4.96";"9.37";"1";"CHEMBL763093";"In vitro inhibitory concentration required to block human recombinant prostaglandin G/H synthase 2 (COX-2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130002";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL2160145";"";"0";"469.19";"1";"5.54";"5n";"O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccc(Br)cc2)=N1";"IC50";"'='";"7600.0";"nM";"5.12";"";"";"UO_0000065";"10.91";"0.27";"-0.42";"11.37";"0";"CHEMBL2162988";"Inhibition of COX-2 by chemiluminescent assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157901";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL361472";"";"0";"363.44";"0";"3.78";"16";"Cc1ccc(-c2nn3ncccc3c2-c2ccc(S(C)(=O)=O)cc2)cc1";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"21.38";"0.41";"3.99";"12.08";"0";"CHEMBL833052";"Inhibition of human cyclooxygenase-2 expressed in COS cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138006";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL88286";"";"0";"376.88";"1";"5.37";"51";"CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(Cl)c3)CC3(CC3)C2)cc1";"IC50";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"21.64";"0.45";"2.78";"23.89";"1";"CHEMBL768965";"Inhibitory activity against prostaglandin G/H synthase 2 (COX-2).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129290";"1";"Scientific Literature";"J. Med. Chem.";"1996";"None";""
"CHEMBL24874";"";"0";"414.89";"0";"3.34";"From table 1";"COc1ccc2c(c1)c(CC(=O)N[C@H](C)CO)c(C)n2C(=O)c1ccc(Cl)cc1";"IC50";"'='";"170.0";"nM";"6.77";"";"";"UO_0000065";"16.32";"0.32";"3.43";"8.40";"1";"CHEMBL832746";"Inhibitory concentration against human Prostaglandin G/H synthase 2 (COX-2)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139515";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None";""
"CHEMBL29662";"";"0";"317.35";"0";"2.33";"22a";"NS(=O)(=O)c1ccc(-n2nccc2-c2ccc(F)cc2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL763093";"In vitro inhibitory concentration required to block human recombinant prostaglandin G/H synthase 2 (COX-2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130002";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL329419";"";"0";"310.38";"0";"3.21";"10";"CS(=O)(=O)c1ccc(-c2cccnc2-c2cccnc2)cc1";"IC50";"'='";"610.0";"nM";"6.21";"";"";"UO_0000065";"20.02";"0.39";"3.00";"10.37";"0";"CHEMBL762908";"In vitro inhibition of PGE-2 produced by arachidonic acid-stimulated CHO cells stably expressing human Prostaglandin G/H synthase 2";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130609";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";"CHEMBL3308072";""
"CHEMBL329419";"";"0";"310.38";"0";"3.21";"10";"CS(=O)(=O)c1ccc(-c2cccnc2-c2cccnc2)cc1";"IC50";"'>'";"33000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL768682";"Inhibition of Prostaglandin G/H synthase 2 was measured by the inhibition of PGE-2 produced by lipopolysaccharide-challenged HWB";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130609";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";"None";""
"CHEMBL43442";"";"0";"340.40";"0";"2.53";"3";"C[S+]([O-])c1ccc(C2=C3c4ccccc4CCC3(O)OC2=O)cc1";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL763086";"In vitro inhibitory activity against recombinant human Prostaglandin G/H synthase 2; Not determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136373";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";"None";""
"CHEMBL122";"ROFECOXIB";"4";"314.36";"0";"2.56";"9 (Rofecoxib)";"CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1";"IC50";"'='";"329.0";"nM";"6.48";"";"";"UO_0000065";"20.62";"0.40";"3.92";"10.73";"0";"CHEMBL763085";"In vitro inhibitory activity against recombinant human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136373";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";"None";""
"CHEMBL40159";"";"0";"490.73";"1";"5.40";"2";"C[C@H](CC[C@H](O)C(C)(C)O)[C@H]1CC[C@@]2(C)[C@@H]3CCC4[C@](C)(C(=O)O)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C";"IC50";"";"";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL765774";"Activity against Prostaglandin G/H synthase 2 at > 70 ug/mL; inactive";"B";"BAO_0000357";"single protein format";"Stenostomum acutatum";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134097";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2001";"None";""
